* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 8:35:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 70 grams of wool damping 10/21/2023
* Measurement: S1.070.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2720.000000	86.335	5.9707
2800.000000	85.743	3.6252
2900.000000	84.598	2.8064
3000.000000	83.509	6.9644
3070.000000	82.725	14.9086
3150.000000	82.789	26.8735
3250.000000	84.092	37.6908
3350.000000	85.961	40.6809
3450.000000	87.531	38.3855
3550.000000	88.938	33.8334
3650.000000	90.195	25.5734
3750.000000	91.252	12.5922
3870.000000	91.838	-6.5476
4000.000000	90.256	-26.2057
4120.000000	87.560	-32.0397
4250.000000	85.424	-29.0823
4370.000000	84.495	-29.7711
4500.000000	83.209	-31.8593
4620.000000	81.597	-30.4917
4750.000000	79.983	-24.0968
4870.000000	79.178	-15.6257
5000.000000	79.282	-6.7231
5150.000000	80.453	-3.2361
5300.000000	80.845	-8.5503
5450.000000	80.157	-14.2853
5600.000000	78.950	-16.8303
5800.000000	77.500	-16.7126
6000.000000	75.972	-14.7980
6150.000000	75.010	-11.0132
6300.000000	74.577	-5.7960
6500.000000	74.367	-4.6028
6700.000000	73.211	-4.8384
6900.000000	71.730	-4.7295
7100.000000	70.040	-2.4341
7300.000000	68.496	4.4740
7500.000000	67.599	11.5563
7750.000000	66.497	18.5308
8000.000000	65.502	27.2164
8250.000000	64.648	31.3654
8500.000000	62.892	8.0435
8750.000000	61.321	104.2318
9000.000000	60.429	-111.2156
9250.000000	61.152	-69.1162
9500.000000	63.284	65.6851
9750.000000	66.223	-15.2319
10000.000000	68.112	143.8540
10300.000000	68.385	105.1206
10600.000000	68.627	101.2197
10900.000000	68.800	67.8599
11200.000000	66.961	-91.9531
11500.000000	66.186	-52.3379
11800.000000	68.316	134.3184
12200.000000	71.478	59.6729
12500.000000	71.520	-75.1338
12800.000000	68.943	-0.7617
13200.000000	64.111	-18.7617
13600.000000	60.270	134.3496
14000.000000	59.798	-106.0586
14500.000000	59.307	-46.1602
15000.000000	58.963	-2.0469
15500.000000	59.370	89.5938
16000.000000	59.629	-115.0859
16500.000000	59.539	-48.8906
17000.000000	59.643	-28.0000
17500.000000	59.849	-152.2500
18000.000000	60.188	-150.6094
18500.000000	60.587	100.3281
19000.000000	60.725	-18.5938
19500.000000	60.947	88.2500
20000.000000	61.529	-33.2188
20600.000000	61.138	-163.9375
21200.000000	59.406	114.6250
21800.000000	58.214	-127.2812
22400.000000	56.897	-89.6250
23000.000000	55.821	49.9062
23600.000000	56.506	8.1875

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 8:35:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 70 grams of wool damping 10/21/2023
* Measurement: S1.070.W. 2
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	60.331	-128.2654
1.030000	59.938	-133.9627
1.060000	59.542	-138.5352
1.090000	59.146	-141.7007
1.120000	58.746	-143.5517
1.150000	58.330	-144.9524
1.180000	57.898	-145.8928
1.220000	57.305	-146.3122
1.250000	56.850	-145.9122
1.280000	56.392	-144.8235
1.320000	55.779	-142.1825
1.360000	55.171	-138.0332
1.400000	54.577	-132.2135
1.450000	53.863	-122.3425
1.500000	53.161	-108.3231
1.550000	52.399	-88.2605
1.600000	51.618	-64.1037
1.650000	50.864	-38.0109
1.700000	50.185	-12.1398
1.750000	49.627	11.3514
1.800000	49.238	30.3048
1.850000	49.065	42.8625
1.900000	49.122	50.8102
1.950000	49.364	55.3657
2.000000	49.739	57.1169
2.060000	50.293	56.3444
2.120000	50.876	53.3963
2.180000	51.401	49.2886
2.240000	51.851	43.7461
2.300000	52.358	34.4561
2.360000	52.887	22.7489
2.430000	53.471	8.1009
2.500000	53.949	-5.2712
2.580000	54.276	-15.9134
2.650000	54.377	-21.1736
2.720000	54.348	-24.2222
2.800000	54.187	-26.3500
2.900000	53.846	-29.2795
3.000000	53.384	-33.7768
3.070000	52.963	-36.5645
3.150000	52.393	-40.2103
3.250000	51.562	-46.9774
3.350000	50.634	-58.8600
3.450000	49.637	-77.9332
3.550000	48.481	-97.3194
3.650000	47.063	-109.2444
3.750000	45.198	-110.6208
3.870000	42.486	-103.5046
4.000000	39.717	-84.3552
4.120000	37.714	-50.8706
4.250000	35.863	1.8202
4.370000	34.817	43.3031
4.500000	34.833	65.2606
4.620000	35.695	72.8852
4.750000	36.812	70.1646
4.870000	37.701	54.6876
5.000000	38.760	26.1291
5.150000	40.012	-1.2584
5.300000	41.306	-16.9836
5.450000	42.595	-27.9591
5.600000	43.800	-36.1875
5.800000	45.309	-42.6299
6.000000	46.679	-49.3950
6.150000	47.617	-54.0595
6.300000	48.467	-57.2240
6.500000	49.466	-59.2446
6.700000	50.313	-61.3442
6.900000	51.008	-63.5957
7.100000	51.545	-66.1014
7.300000	51.922	-68.8620
7.500000	52.133	-71.9884
7.750000	52.139	-76.2481
8.000000	51.832	-80.7627
8.250000	51.120	-87.0404
8.500000	49.876	-92.4659
8.750000	47.986	-94.3698
9.000000	44.980	-80.6873
9.250000	42.800	-54.9873
9.500000	42.619	-21.3248
9.750000	45.133	0.9471
10.000000	47.649	8.6715
10.300000	49.328	-0.5662
10.600000	49.847	-18.7892
10.900000	49.475	-40.6734
11.200000	48.436	-68.0238
11.500000	47.074	-99.9678
11.800000	45.716	-132.3727
12.200000	44.248	-163.5604
12.500000	43.848	-170.3218
12.800000	45.288	-163.5799
13.200000	49.366	-151.6646
13.600000	52.787	-152.0512
14.000000	54.766	-165.4877
14.500000	55.347	171.0780
15.000000	53.920	145.3497
15.500000	50.342	101.6425
16.000000	44.678	26.6318
16.500000	41.839	-39.9979
17.000000	44.089	-60.3192
17.500000	46.782	-52.5592
18.000000	48.822	-45.8953
18.500000	49.643	-45.7059
19.000000	49.205	-44.4604
19.500000	48.053	-35.9929
20.000000	47.097	-21.9510
20.600000	46.651	-3.7343
21.200001	47.121	17.2317
21.799999	49.897	37.3933
22.400000	53.100	41.9285
23.000000	54.979	27.1434
23.600000	55.324	3.2044
24.299999	54.059	-21.5544
25.000000	52.327	-33.0450
25.799999	52.666	-40.5320
26.500000	53.559	-52.2863
27.200001	54.155	-60.3928
28.000000	55.879	-63.5336
29.000000	57.786	-75.0063
30.000000	57.877	-83.8163
30.700001	57.846	-81.3103
31.500000	58.709	-72.7650
32.500000	61.131	-63.0840
33.500000	62.784	-63.3688
34.500000	63.412	-62.1891
35.500000	64.614	-59.0309
36.500000	65.219	-63.2483
37.500000	64.854	-64.9678
38.700001	65.293	-63.9561
40.000000	66.146	-68.4636
41.200001	67.384	-72.3560
42.500000	68.623	-78.5447
43.700001	69.702	-81.6840
45.000000	70.779	-85.3623
46.200001	71.448	-88.4752
47.500000	72.180	-91.8947
48.700001	72.729	-96.8308
50.000000	73.078	-101.7096
51.500000	73.840	-104.0117
53.000000	75.004	-106.7267
54.500000	75.910	-111.2253
56.000000	76.274	-114.9034
58.000000	77.042	-119.3607
60.000000	77.592	-127.4617
61.500000	78.221	-132.0253
63.000000	78.908	-135.4402
65.000000	80.086	-136.5297
67.000000	81.381	-139.0064
69.000000	82.306	-145.7520
71.000000	82.672	-154.1256
73.000000	82.713	-161.0162
75.000000	82.676	-164.8458
77.500000	82.788	-167.8256
80.000000	83.353	-169.0114
82.500000	84.306	-174.4296
85.000000	84.345	179.0030
87.500000	84.379	175.6811
90.000000	84.860	173.3843
92.500000	85.895	173.0212
95.000000	86.920	170.3237
97.500000	87.444	164.8037
100.000000	87.978	157.4051
103.000000	88.460	145.1216
106.000000	87.711	134.2618
109.000000	85.569	137.8114
112.000000	84.857	151.4739
115.000000	86.356	158.1521
118.000000	88.369	157.7784
122.000000	90.249	148.9783
125.000000	90.639	138.0162
128.000000	90.601	127.1931
132.000000	90.202	117.1238
136.000000	89.446	114.3209
140.000000	89.353	113.4048
145.000000	89.226	108.4749
150.000000	88.635	104.8483
155.000000	88.459	101.6367
160.000000	88.119	100.2098
165.000000	87.764	102.8533
170.000000	88.072	104.4931
175.000000	88.535	102.4029
180.000000	88.585	99.3379
185.000000	88.745	98.0621
190.000000	89.132	94.8234
195.000000	88.875	90.5492
200.000000	87.881	91.7366
206.000000	87.431	98.2853
212.000000	87.853	104.4211
218.000000	89.149	107.9303
224.000000	90.338	105.8595
230.000000	91.187	101.1275
236.000000	91.356	95.1608
243.000000	91.257	95.4690
250.000000	92.654	96.9550
258.000000	94.176	85.4646
265.000000	94.080	70.9467
272.000000	93.036	61.5770
280.000000	91.747	57.2820
290.000000	90.166	59.1961
300.000000	90.170	66.6083
307.000000	90.516	66.6801
315.000000	90.485	64.9147
325.000000	90.387	64.6466
335.000000	90.031	67.6567
345.000000	90.830	72.5195
355.000000	92.203	68.8566
365.000000	92.611	61.4783
375.000000	92.458	56.3159
387.000000	92.641	54.7189
400.000000	93.101	52.9335
412.000000	93.603	45.1164
425.000000	92.974	35.1096
437.000000	91.960	29.5074
450.000000	90.521	28.2095
462.000000	89.313	35.1819
475.000000	89.303	42.6750
487.000000	89.920	47.0821
500.000000	90.847	50.5876
515.000000	91.832	50.2035
530.000000	93.153	46.2669
545.000000	93.566	34.1930
560.000000	92.228	25.2887
580.000000	90.271	33.0064
600.000000	91.211	43.8983
615.000000	92.090	43.4357
630.000000	92.367	41.6143
650.000000	92.764	41.6884
670.000000	93.233	36.9580
690.000000	92.644	35.3632
710.000000	93.118	41.8447
730.000000	94.272	41.1945
750.000000	94.440	38.9059
775.000000	95.430	42.2388
800.000000	96.655	36.4645
825.000000	97.419	27.2973
850.000000	98.248	18.7687
875.000000	98.111	5.7357
900.000000	96.889	-0.6038
925.000000	96.139	-2.3751
950.000000	95.562	-5.0034
975.000000	94.911	-5.6960
1000.000000	94.510	-6.2402
1030.000000	94.428	-7.4138
1060.000000	94.062	-11.8481
1090.000000	92.922	-13.6730
1120.000000	91.798	-8.9839
1150.000000	92.069	-2.8806
1180.000000	92.598	-4.7224
1220.000000	91.726	-8.9097
1250.000000	90.369	-5.2864
1280.000000	90.018	5.4901
1320.000000	91.026	8.6766
1360.000000	90.302	4.7993
1400.000000	90.385	11.4294
1450.000000	92.191	18.7731
1500.000000	93.210	13.3165
1550.000000	92.932	7.1372
1600.000000	92.916	7.6788
1650.000000	93.052	0.7277
1700.000000	92.251	-5.2844
1750.000000	91.787	-6.4866
1800.000000	91.137	-9.9001
1850.000000	90.127	-8.5703
1900.000000	89.874	-6.6031
1950.000000	89.720	-9.3244
2000.000000	88.844	-12.3602
2060.000000	87.360	-11.3278
2120.000000	86.370	-6.1649
2180.000000	85.815	0.5648
2240.000000	85.496	10.7963
2300.000000	86.267	17.3090
2360.000000	86.928	15.4724
2430.000000	87.335	12.5741
2500.000000	87.342	8.7576
2580.000000	87.065	7.6572
2650.000000	86.822	4.8428
2720.000000	86.321	2.0515
2800.000000	85.762	-0.6932
2900.000000	84.525	0.2752
3000.000000	83.512	4.8087
3070.000000	82.776	12.6585
3150.000000	82.767	24.5462
3250.000000	84.006	36.0031
3350.000000	86.033	38.4357
3450.000000	87.507	36.0711
3550.000000	89.040	31.4136
3650.000000	90.516	23.4498
3750.000000	91.551	10.2060
3870.000000	91.607	-10.5215
4000.000000	90.100	-31.4065
4120.000000	87.412	-36.5390
4250.000000	85.319	-33.3055
4370.000000	84.486	-33.6121
4500.000000	83.207	-35.9312
4620.000000	81.599	-35.3192
4750.000000	80.037	-28.8760
4870.000000	79.238	-19.0315
5000.000000	79.431	-9.6354
5150.000000	80.538	-5.3828
5300.000000	80.858	-9.7816
5450.000000	80.078	-14.4709
5600.000000	78.855	-16.3518
5800.000000	77.501	-17.7081
6000.000000	76.026	-15.8093
6150.000000	75.066	-10.6259
6300.000000	74.640	-4.3600
6500.000000	74.386	-2.7032
6700.000000	73.240	-3.3643
6900.000000	71.837	-2.3292
7100.000000	70.261	0.8896
7300.000000	68.672	8.4008
7500.000000	67.573	15.8131
7750.000000	66.350	24.0352
8000.000000	65.483	34.1422
8250.000000	64.960	24.2534
8500.000000	63.354	-103.2518
8750.000000	61.534	59.9573
9000.000000	60.392	-90.0923
9250.000000	60.940	39.5420
9500.000000	63.302	-9.7266
9750.000000	66.402	-54.2217
10000.000000	68.539	152.2817
10300.000000	68.745	114.3423
10600.000000	68.605	104.2051
10900.000000	68.805	12.6431
11200.000000	67.070	4.6665
11500.000000	66.417	-72.9170
11800.000000	68.479	135.2231
12200.000000	71.634	73.6245
12500.000000	71.632	-32.7744
12800.000000	68.963	-145.7852
13200.000000	64.105	-36.2285
13600.000000	60.795	-19.5156
14000.000000	60.007	-62.8203
14500.000000	59.271	174.7227
15000.000000	59.317	-88.2109
15500.000000	59.697	-47.7656
16000.000000	59.507	75.0078
16500.000000	59.320	45.4688
17000.000000	59.500	-44.4375
17500.000000	60.002	-94.8906
18000.000000	60.492	2.8750
18500.000000	60.602	-153.5000
19000.000000	60.629	88.1719
19500.000000	60.893	148.1562
20000.000000	61.663	172.7188
20600.000000	61.430	-119.8125
21200.000000	59.548	-124.8750
21800.000000	58.164	11.2500
22400.000000	57.006	88.9688
23000.000000	55.942	-14.9375
23600.000000	56.132	-127.3125

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 8:35:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 70 grams of wool damping 10/21/2023
* Measurement: S1.070.W. 3
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.095	-136.5878
1.030000	60.730	-142.3087
1.060000	60.353	-146.9804
1.090000	59.965	-150.3393
1.120000	59.566	-152.4959
1.150000	59.152	-154.3106
1.180000	58.724	-155.7537
1.220000	58.132	-156.9471
1.250000	57.673	-157.1793
1.280000	57.201	-156.7452
1.320000	56.554	-154.9770
1.360000	55.887	-151.6575
1.400000	55.201	-146.5770
1.450000	54.319	-137.4309
1.500000	53.343	-123.8465
1.550000	52.133	-103.9709
1.600000	50.800	-79.8329
1.650000	49.471	-53.6701
1.700000	48.269	-27.7197
1.750000	47.322	-4.2192
1.800000	46.753	14.5940
1.850000	46.691	26.7851
1.900000	47.192	34.1316
1.950000	48.127	37.9221
2.000000	49.348	38.8193
2.060000	50.979	37.0099
2.120000	52.549	33.1340
2.180000	53.798	28.3366
2.240000	54.607	22.4043
2.300000	55.238	12.8951
2.360000	55.733	1.1152
2.430000	56.172	-13.4525
2.500000	56.499	-26.5889
2.580000	56.783	-36.7688
2.650000	56.927	-40.8316
2.720000	56.958	-42.1805
2.800000	56.873	-42.6370
2.900000	56.609	-45.3951
3.000000	56.216	-54.9765
3.070000	55.873	-65.3111
3.150000	55.363	-77.8262
3.250000	54.469	-89.9888
3.350000	53.126	-94.0731
3.450000	51.167	-93.2583
3.550000	49.084	-87.1257
3.650000	47.441	-74.3899
3.750000	46.400	-50.9042
3.870000	45.595	-10.6107
4.000000	45.626	28.9539
4.120000	47.019	49.1684
4.250000	49.839	60.7477
4.370000	52.268	63.9913
4.500000	53.748	58.0508
4.620000	54.589	44.1634
4.750000	55.201	30.2568
4.870000	55.570	23.4624
5.000000	55.693	18.6580
5.150000	55.628	14.2638
5.300000	55.341	10.8543
5.450000	54.876	8.3489
5.600000	54.311	5.8341
5.800000	53.386	3.2530
6.000000	52.403	4.2906
6.150000	51.635	7.0259
6.300000	50.926	10.4041
6.500000	50.055	16.1209
6.700000	49.317	22.6872
6.900000	48.712	30.0389
7.100000	48.209	37.7949
7.300000	47.839	45.8568
7.500000	47.672	53.9250
7.750000	47.753	63.5148
8.000000	48.183	72.0101
8.250000	48.766	78.7504
8.500000	49.435	84.0015
8.750000	50.131	87.9696
9.000000	50.905	90.8275
9.250000	51.748	92.0186
9.500000	52.641	91.1067
9.750000	53.480	87.2584
10.000000	54.186	80.1695
10.300000	54.797	67.2103
10.600000	55.125	49.5840
10.900000	55.220	28.0762
11.200000	55.158	3.7124
11.500000	54.965	-22.0666
11.800000	54.593	-48.1229
12.200000	53.577	-82.4242
12.500000	52.135	-104.8428
12.800000	49.889	-115.7529
13.200000	46.859	-94.9594
13.600000	48.942	-54.1118
14.000000	52.592	-37.2616
14.500000	54.840	-57.3296
15.000000	55.027	-83.8045
15.500000	53.702	-103.6285
16.000000	51.517	-118.4828
16.500000	49.603	-135.6818
17.000000	48.712	-164.7638
17.500000	48.587	152.5244
18.000000	48.687	103.3538
18.500000	48.501	55.3058
19.000000	47.691	14.1182
19.500000	46.634	-15.3093
20.000000	46.782	-32.8889
20.600000	48.759	-50.2682
21.200001	49.910	-72.7346
21.799999	49.078	-84.3858
22.400000	49.022	-66.2498
23.000000	52.008	-44.4728
23.600000	53.799	-52.8997
24.299999	53.047	-72.0314
25.000000	52.162	-48.7437
25.799999	55.684	-9.3718
26.500000	57.935	-17.2751
27.200001	58.549	-39.3694
28.000000	57.868	-58.9008
29.000000	56.289	-64.3597
30.000000	57.045	-57.3889
30.700001	57.975	-56.8159
31.500000	58.581	-53.8546
32.500000	60.647	-44.3461
33.500000	62.480	-47.8086
34.500000	62.236	-55.5575
35.500000	61.868	-52.6537
36.500000	63.072	-53.4271
37.500000	64.080	-62.6844
38.700001	64.999	-72.6663
40.000000	66.166	-76.7681
41.200001	68.006	-76.0979
42.500000	69.339	-80.2604
43.700001	69.770	-82.0294
45.000000	70.161	-83.2427
46.200001	70.166	-83.5653
47.500000	70.812	-82.3176
48.700001	71.798	-86.3240
50.000000	72.406	-94.0852
51.500000	73.227	-100.4009
53.000000	74.535	-107.5033
54.500000	75.768	-115.7798
56.000000	76.748	-122.3318
58.000000	77.663	-127.6800
60.000000	78.290	-127.7362
61.500000	78.812	-128.4700
63.000000	79.337	-130.4323
65.000000	80.251	-135.4244
67.000000	81.276	-141.9606
69.000000	82.048	-148.9872
71.000000	82.483	-155.5944
73.000000	82.470	-161.5983
75.000000	82.488	-165.8633
77.500000	82.609	-168.5280
80.000000	83.442	-166.8838
82.500000	84.377	-172.7632
85.000000	84.285	-179.8736
87.500000	84.438	176.3773
90.000000	84.885	173.5068
92.500000	85.810	173.5967
95.000000	86.941	170.7332
97.500000	87.566	164.6132
100.000000	88.092	156.6093
103.000000	88.295	144.5030
106.000000	87.452	135.1086
109.000000	85.277	138.9832
112.000000	84.518	153.2083
