* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 8:56:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 90 grams of wool damping 10/21/2023
* Measurement: SP1.090.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
25.799999	55.079	-73.9497
26.500000	54.811	-99.7339
27.200001	53.509	-141.7307
28.000000	50.873	176.7837
29.000000	50.789	165.8491
30.000000	54.102	167.3784
30.700001	54.965	164.5608
31.500000	55.165	168.8545
32.500000	55.718	176.7156
33.500000	54.670	-164.4116
34.500000	54.709	-128.4351
35.500000	55.129	-129.7617
36.500000	52.078	-135.4250
37.500000	46.364	-146.6133
38.700001	41.360	148.3306
40.000000	46.638	131.2729
41.200001	52.770	157.3914
42.500000	55.776	154.0317
43.700001	56.565	147.7488
45.000000	58.107	146.2202
46.200001	59.443	140.3955
47.500000	60.621	139.0151
48.700001	62.437	142.2344
50.000000	64.044	139.4294
51.500000	64.498	130.5938
53.000000	64.818	121.3318
54.500000	65.985	108.3042
56.000000	66.711	94.1062
58.000000	67.025	94.3877
60.000000	68.310	100.5469
61.500000	68.965	99.9680
63.000000	69.602	94.5254
65.000000	70.099	82.2246
67.000000	70.331	76.4485
69.000000	70.956	77.3965
71.000000	71.846	80.0244
73.000000	73.171	80.7852
75.000000	74.698	77.8936
77.500000	76.480	68.5283
80.000000	77.667	52.4697
82.500000	77.744	32.2424
85.000000	75.665	24.0996
87.500000	73.982	36.6145
90.000000	75.629	47.7261
92.500000	77.993	48.7825
95.000000	79.764	45.0627
97.500000	80.938	38.8081
100.000000	81.803	29.6062
103.000000	82.255	17.0452
106.000000	81.875	9.9219
109.000000	81.761	15.4111
112.000000	83.727	21.3899
115.000000	85.830	12.9775
118.000000	87.122	-2.8953
122.000000	87.728	-24.9453
125.000000	86.980	-41.7200
128.000000	85.239	-52.0493
132.000000	83.333	-52.5647
136.000000	82.427	-48.9575
140.000000	82.845	-44.1191
145.000000	83.560	-52.2410
150.000000	82.048	-58.4875
155.000000	81.403	-53.9026
160.000000	82.060	-51.6038
165.000000	82.602	-53.0332
170.000000	82.872	-58.5820
175.000000	82.448	-62.8662
180.000000	81.863	-63.5535
185.000000	81.496	-60.2161
190.000000	82.201	-56.1499
195.000000	83.225	-57.7944
200.000000	83.027	-62.7178
206.000000	82.291	-58.9116
212.000000	82.972	-52.1938
218.000000	84.284	-50.5400
224.000000	85.435	-52.3901
230.000000	86.110	-54.8777
236.000000	87.440	-52.7236
243.000000	90.186	-56.0964
250.000000	91.646	-74.6885
258.000000	91.355	-98.1606
265.000000	90.058	-111.4692
272.000000	88.689	-121.3030
280.000000	86.494	-125.5051
290.000000	84.277	-116.1047
300.000000	84.087	-106.0718
307.000000	84.530	-102.9121
315.000000	84.913	-101.5786
325.000000	85.735	-103.3970
335.000000	85.387	-105.8528
345.000000	85.444	-104.4587
355.000000	86.177	-103.0935
365.000000	86.903	-104.9497
375.000000	87.617	-108.0046
387.000000	88.660	-115.0188
400.000000	88.269	-126.4338
412.000000	87.478	-129.8552
425.000000	87.374	-132.5183
437.000000	86.979	-138.8752
450.000000	85.565	-140.3337
462.000000	84.322	-130.4036
475.000000	85.002	-119.3469
487.000000	86.679	-114.6323
500.000000	88.207	-115.4829
515.000000	89.397	-122.1411
530.000000	90.332	-130.5732
545.000000	91.049	-143.3809
560.000000	90.300	-159.3523
580.000000	87.483	-164.8237
600.000000	85.720	-154.0854
615.000000	85.995	-145.7776
630.000000	86.815	-144.0713
650.000000	87.054	-149.2803
670.000000	86.319	-152.5254
690.000000	85.439	-150.4954
710.000000	84.641	-142.3145
730.000000	85.162	-127.7778
750.000000	87.491	-117.6626
775.000000	90.402	-120.7998
800.000000	91.215	-136.8174
825.000000	90.296	-148.0955
850.000000	89.859	-141.4717
875.000000	90.923	-139.1492
900.000000	92.184	-142.3726
925.000000	93.095	-151.3489
950.000000	92.975	-162.7410
975.000000	91.959	-166.7493
1000.000000	91.584	-170.0195
1030.000000	91.080	-175.9490
1060.000000	89.892	-177.6328
1090.000000	89.021	-174.7070
1120.000000	88.364	-172.3496
1150.000000	88.014	-166.4919
1180.000000	88.327	-159.7637
1220.000000	89.720	-154.7131
1250.000000	90.442	-158.3276
1280.000000	90.580	-161.9004
1320.000000	90.758	-164.0098
1360.000000	91.152	-167.1978
1400.000000	91.766	-174.3940
1450.000000	91.150	-179.9463
1500.000000	91.389	175.2483
1550.000000	90.410	165.9521
1600.000000	89.306	165.7078
1650.000000	88.212	161.8489
1700.000000	87.042	163.1323
1750.000000	87.001	161.1685
1800.000000	86.725	158.4409
1850.000000	86.155	154.8599
1900.000000	85.120	150.2051
1950.000000	83.658	150.6929
2000.000000	82.614	151.9321
2060.000000	81.344	152.6953
2120.000000	80.242	153.1357
2180.000000	79.074	157.1060
2240.000000	78.089	160.7231
2300.000000	76.989	164.1621
2360.000000	75.934	165.8125
2430.000000	74.517	170.5815
2500.000000	73.131	179.9702
2580.000000	72.697	-166.0984
2650.000000	72.794	-158.8320
2720.000000	73.037	-154.8193
2800.000000	72.738	-153.1069
2900.000000	71.760	-149.7939
3000.000000	70.517	-140.1213
3070.000000	69.919	-129.2188
3150.000000	69.635	-115.0505
3250.000000	70.375	-89.9441
3350.000000	74.279	-67.5291
3450.000000	79.162	-58.5315
3550.000000	83.718	-64.1536
3650.000000	87.124	-82.7249
3750.000000	89.222	-109.2896
3870.000000	90.041	-147.4016
4000.000000	88.485	172.1594
4120.000000	85.198	150.7974
4250.000000	81.270	139.1562
4370.000000	78.023	133.8523
4500.000000	74.448	134.7014
4620.000000	71.562	141.7446
4750.000000	69.691	152.0298
4870.000000	69.411	159.6226
5000.000000	70.029	156.1919
5150.000000	69.159	142.4626
5300.000000	66.467	143.8235
5450.000000	65.035	143.2107
5600.000000	64.130	102.8977
5800.000000	62.653	-157.3508
6000.000000	61.871	-135.9202
6150.000000	62.911	133.1655
6300.000000	64.147	93.2012
6500.000000	63.110	22.4390
6700.000000	60.352	86.0469
6900.000000	58.118	90.6577
7100.000000	56.126	-157.4990
7300.000000	54.905	11.5078
7500.000000	54.863	-12.2656
7750.000000	55.127	-3.7148
8000.000000	56.010	99.7852
8250.000000	57.097	-62.2266
8500.000000	57.075	-67.0312
8750.000000	56.719	62.4609
9000.000000	56.143	13.7344
9250.000000	55.650	-94.2656
9500.000000	56.132	130.0312
9750.000000	57.688	-141.5156
10000.000000	59.836	101.2500
10300.000000	61.538	160.2812
10600.000000	61.458	-152.5469
10900.000000	59.125	-162.1562
11200.000000	57.450	15.6250
11500.000000	57.447	93.4531
11800.000000	57.616	12.5938
12200.000000	57.614	108.9688
12500.000000	57.909	-57.3438
12800.000000	57.891	-46.5000
13200.000000	57.711	68.8281
13600.000000	57.761	-34.4375
14000.000000	57.951	-168.9688
14500.000000	58.191	-34.6875
15000.000000	58.342	102.5938
15500.000000	58.418	177.9062
16000.000000	58.737	-112.6250
16500.000000	59.110	129.5312
17000.000000	59.465	-125.5938
17500.000000	59.609	98.1875
18000.000000	59.908	-160.1562
18500.000000	60.230	-15.0625
19000.000000	60.342	-159.3125
19500.000000	60.579	-106.3125
20000.000000	61.292	-28.1250
20600.000000	61.495	-47.5000
21200.000000	59.693	-112.1875
21800.000000	58.012	-19.9375
22400.000000	56.731	108.5000
23000.000000	56.067	4.5000
23600.000000	57.572	26.7500

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 8:56:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 90 grams of wool damping 10/21/2023
* Measurement: SP1.090.W. 2
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.339	-112.7135
1.030000	61.084	-115.0020
1.060000	60.826	-117.1954
1.090000	60.565	-119.2676
1.120000	60.305	-121.2020
1.150000	60.049	-123.0215
1.180000	59.796	-124.7466
1.220000	59.454	-126.9339
1.250000	59.192	-128.5149
1.280000	58.921	-130.0668
1.320000	58.540	-132.1245
1.360000	58.130	-134.2115
1.400000	57.683	-136.3743
1.450000	57.060	-139.2547
1.500000	56.371	-142.5526
1.550000	55.653	-146.5312
1.600000	54.892	-150.8622
1.650000	54.076	-155.1861
1.700000	53.188	-159.1439
1.750000	52.214	-162.3762
1.800000	51.139	-164.5238
1.850000	49.929	-165.2765
1.900000	48.416	-164.9242
1.950000	46.671	-163.6722
2.000000	44.830	-161.6238
2.060000	42.680	-158.2597
2.120000	40.816	-154.0755
2.180000	39.469	-149.2497
2.240000	38.809	-143.3047
2.300000	38.706	-135.1017
2.360000	38.998	-125.7328
2.430000	39.627	-114.9477
2.500000	40.328	-106.1544
2.580000	40.907	-100.9405
2.650000	41.313	-100.3040
2.720000	41.748	-102.2221
2.800000	42.286	-106.9137
2.900000	43.029	-115.4555
3.000000	43.881	-126.9558
3.070000	44.556	-137.7949
3.150000	45.362	-151.5328
3.250000	46.350	-168.2603
3.350000	47.249	177.9305
3.450000	48.108	165.6392
3.550000	48.922	154.3551
3.650000	49.675	143.9141
3.750000	50.372	134.3220
3.870000	51.144	124.0165
4.000000	51.823	113.9518
4.120000	52.254	105.3785
4.250000	52.539	97.0209
4.370000	52.643	90.4067
4.500000	52.570	84.5279
4.620000	52.337	80.2239
4.750000	51.979	77.0196
4.870000	51.525	75.6547
5.000000	50.921	75.7048
5.150000	50.396	77.0244
5.300000	50.102	80.1794
5.450000	50.031	83.8010
5.600000	50.321	86.1939
5.800000	51.114	88.0672
6.000000	51.787	86.6030
6.150000	52.223	83.5767
6.300000	52.452	79.4571
6.500000	52.470	72.1470
6.700000	52.096	63.5049
6.900000	51.323	53.2029
7.100000	50.044	38.3759
7.300000	48.374	18.4916
7.500000	46.318	-9.8907
7.750000	44.654	-51.6732
8.000000	45.380	-96.4384
8.250000	47.071	-132.0229
8.500000	48.740	-158.1766
8.750000	49.550	-174.6251
9.000000	49.633	173.6256
9.250000	49.092	167.1163
9.500000	48.056	166.0331
9.750000	46.962	171.8092
10.000000	46.622	-179.1855
10.300000	47.487	-168.2844
10.600000	49.114	-163.7692
10.900000	50.357	-166.7098
11.200000	51.059	-173.7661
11.500000	51.247	177.7104
11.800000	51.026	169.3748
12.200000	50.333	159.3481
12.500000	49.689	152.1138
12.800000	49.041	144.1785
13.200000	48.162	130.7178
13.600000	47.116	113.4341
14.000000	45.714	93.7908
14.500000	43.267	70.6620
15.000000	39.929	54.7981
15.500000	35.549	57.3918
16.000000	32.963	96.9793
16.500000	37.510	151.9000
17.000000	41.883	173.3034
17.500000	44.083	162.8110
18.000000	44.734	150.1198
18.500000	44.649	143.4348
19.000000	44.579	134.5409
19.500000	44.479	109.7756
20.000000	44.497	62.2141
20.600000	45.634	-13.8987
21.200001	46.933	-93.4312
21.799999	48.754	-179.7175
22.400000	52.616	89.9939
23.000000	55.921	15.8656
23.600000	57.287	-39.8950
24.299999	56.411	-101.0179
25.000000	53.072	-173.7766
25.799999	47.738	112.2485
26.500000	48.682	94.6294
27.200001	52.744	86.7941
28.000000	54.777	40.3164
29.000000	54.408	-55.7308
30.000000	53.811	-142.8423
30.700001	54.176	-172.3733
31.500000	56.116	170.3945
32.500000	57.540	125.6106
33.500000	55.532	31.8577
34.500000	51.619	-108.5215
35.500000	49.851	108.3105
36.500000	49.591	-37.9500
37.500000	51.124	-150.7241
38.700001	51.951	166.7256
40.000000	53.160	162.4944
41.200001	53.963	160.9541
42.500000	55.269	157.5134
43.700001	57.486	158.4541
45.000000	59.811	147.2510
46.200001	60.175	135.5090
47.500000	61.098	131.0547
48.700001	61.462	126.8408
50.000000	62.465	128.0151
51.500000	63.716	123.2271
53.000000	64.599	119.0615
54.500000	65.564	118.3091
56.000000	67.135	116.0801
58.000000	67.326	102.1572
60.000000	66.643	95.6128
61.500000	67.111	95.0310
63.000000	68.584	92.5056
65.000000	69.883	83.6587
67.000000	70.442	78.9854
69.000000	70.605	77.6824
71.000000	71.177	80.1389
73.000000	72.704	80.0122
75.000000	74.491	75.6233
77.500000	76.483	65.8635
80.000000	77.867	52.7500
82.500000	78.078	33.3679
85.000000	75.853	23.8723
87.500000	74.010	36.2585
90.000000	75.727	47.7087
92.500000	78.074	49.2998
95.000000	79.869	45.6140
97.500000	81.059	38.3491
100.000000	81.956	28.0605
103.000000	82.252	15.0190
106.000000	81.792	9.1560
109.000000	81.629	14.8120
112.000000	83.592	20.3865
115.000000	85.808	11.6860
118.000000	87.258	-4.3225
122.000000	87.776	-28.7368
125.000000	86.968	-47.1064
128.000000	85.223	-56.5469
132.000000	83.131	-53.8145
136.000000	82.020	-48.6411
140.000000	82.553	-44.2144
145.000000	83.218	-53.3833
150.000000	82.093	-61.9438
155.000000	81.614	-55.6885
160.000000	81.886	-52.1130
165.000000	82.572	-54.5505
170.000000	82.840	-58.9441
175.000000	82.360	-62.9111
180.000000	81.796	-64.3574
185.000000	81.446	-62.0098
190.000000	82.239	-57.5667
195.000000	83.328	-58.4668
200.000000	83.037	-63.3599
206.000000	82.248	-59.9102
212.000000	82.870	-53.8726
218.000000	84.242	-51.9668
224.000000	85.388	-54.0957
230.000000	85.930	-56.9280
236.000000	87.113	-54.2097
243.000000	89.879	-57.5181
250.000000	91.574	-76.2522
258.000000	91.453	-101.0034
265.000000	90.176	-114.6538
272.000000	88.793	-123.5010
280.000000	86.411	-128.5264
290.000000	84.267	-118.6506
300.000000	84.119	-107.6443
307.000000	84.584	-105.0601
315.000000	84.871	-104.6809
325.000000	85.518	-106.3284
335.000000	85.425	-109.1323
345.000000	85.840	-108.2856
355.000000	86.521	-106.2522
365.000000	86.979	-107.9893
375.000000	87.493	-109.0002
387.000000	88.441	-114.8286
400.000000	88.218	-126.5056
412.000000	87.470	-131.7302
425.000000	87.525	-133.9602
437.000000	87.035	-139.8708
450.000000	85.517	-139.6440
462.000000	84.449	-129.0034
475.000000	85.153	-118.0105
487.000000	86.674	-114.4841
500.000000	88.149	-117.5420
515.000000	89.452	-124.4436
530.000000	90.282	-131.2104
545.000000	91.121	-142.9924
560.000000	90.509	-159.0193
580.000000	87.503	-163.2979
600.000000	85.621	-153.7107
615.000000	85.944	-146.4517
630.000000	86.793	-145.5879
650.000000	87.085	-149.9011
670.000000	86.476	-152.8599
690.000000	85.550	-151.3840
710.000000	84.688	-144.1438
730.000000	85.177	-129.4409
750.000000	87.581	-118.9817
775.000000	90.734	-121.8306
800.000000	91.611	-139.1975
825.000000	90.476	-149.9290
850.000000	89.829	-143.7488
875.000000	90.939	-142.0024
900.000000	92.163	-145.5408
925.000000	92.840	-154.7532
950.000000	92.605	-166.1526
975.000000	91.721	-170.9189
1000.000000	91.476	-173.2415
1030.000000	90.988	-179.1907
1060.000000	89.850	178.6167
1090.000000	88.902	-178.7749
1120.000000	88.125	-175.3701
1150.000000	87.855	-169.9880
1180.000000	88.166	-164.7380
1220.000000	89.607	-160.3870
1250.000000	90.375	-163.5879
1280.000000	90.454	-166.9170
1320.000000	90.580	-168.3501
1360.000000	91.157	-171.4385
1400.000000	91.849	-179.2664
1450.000000	91.178	174.5886
1500.000000	91.433	170.2798
1550.000000	90.422	161.2930
1600.000000	89.327	161.0583
1650.000000	88.221	156.9033
1700.000000	87.349	159.7256
1750.000000	87.355	158.0293
1800.000000	86.760	154.4219
1850.000000	86.063	150.8027
1900.000000	84.987	146.9211
1950.000000	83.546	147.3406
2000.000000	82.536	147.9529
2060.000000	81.432	148.5190
2120.000000	80.304	149.7375
2180.000000	79.081	153.1323
2240.000000	78.018	155.8491
2300.000000	76.957	158.5586
2360.000000	76.016	161.7410
2430.000000	74.575	168.2573
2500.000000	73.235	177.1135
2580.000000	72.697	-168.7000
2650.000000	72.648	-160.0781
2720.000000	72.844	-156.0632
2800.000000	72.717	-156.1680
2900.000000	71.761	-152.5864
3000.000000	70.523	-143.0876
3070.000000	69.909	-131.6763
3150.000000	69.532	-117.5552
3250.000000	70.294	-92.7451
3350.000000	74.313	-70.4585
3450.000000	79.202	-61.1924
3550.000000	83.678	-66.0503
3650.000000	87.088	-83.7654
3750.000000	89.242	-110.2031
3870.000000	90.319	-148.3462
4000.000000	88.774	172.2881
4120.000000	85.372	151.4370
4250.000000	81.434	140.5718
4370.000000	78.069	135.9353
4500.000000	74.412	136.7422
4620.000000	71.344	143.8494
4750.000000	69.598	154.7759
4870.000000	69.469	163.4910
5000.000000	70.081	160.3672
5150.000000	69.029	147.1479
5300.000000	66.232	149.1978
5450.000000	64.795	152.0454
5600.000000	63.993	146.3535
5800.000000	62.428	140.1721
6000.000000	61.696	135.2549
6150.000000	62.867	125.6770
6300.000000	64.157	91.5491
6500.000000	63.043	-86.7751
6700.000000	60.439	177.3455
6900.000000	58.023	109.3101
7100.000000	55.699	120.0234
7300.000000	54.547	173.7402
7500.000000	54.410	-126.3203
7750.000000	54.912	164.3789
8000.000000	56.174	49.2109
8250.000000	57.400	-153.8242
8500.000000	57.214	-30.8594
8750.000000	56.627	44.0859
9000.000000	55.806	164.6875
9250.000000	55.406	129.9609
9500.000000	56.068	23.9844
9750.000000	57.803	-37.7500
10000.000000	60.028	-123.3125
10300.000000	61.412	-57.2500
10600.000000	61.380	-131.7031
10900.000000	59.349	83.0469
11200.000000	57.964	-109.6562
11500.000000	58.035	-165.3438
11800.000000	58.220	-163.5156
12200.000000	57.610	134.4219
12500.000000	57.603	14.2031
12800.000000	57.792	77.8125
13200.000000	57.828	103.1562
13600.000000	57.929	141.5312
14000.000000	57.929	146.2500
14500.000000	58.384	88.7500
15000.000000	58.455	121.8125
15500.000000	58.652	97.7500
16000.000000	58.833	-95.8750
16500.000000	59.224	32.7188
17000.000000	59.636	151.6562
17500.000000	60.065	77.7812
18000.000000	60.201	159.5938
18500.000000	60.291	-1.4062
19000.000000	60.461	133.1250
19500.000000	60.815	99.1250
20000.000000	61.549	-71.0625
20600.000000	61.452	-5.6875
21200.000000	59.640	-127.2500
21800.000000	58.186	76.4375
22400.000000	56.879	3.1875
23000.000000	56.237	151.0000
23600.000000	57.782	114.8125

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 8:56:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 90 grams of wool damping 10/21/2023
* Measurement: SP1.090.W. 3
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.032	-111.0510
1.030000	60.673	-113.3837
1.060000	60.313	-115.6472
1.090000	59.953	-117.8190
1.120000	59.593	-119.8062
1.150000	59.224	-121.4496
1.180000	58.845	-122.8339
1.220000	58.329	-124.4455
1.250000	57.933	-125.6052
1.280000	57.533	-126.8315
1.320000	56.994	-128.7390
1.360000	56.450	-131.1702
1.400000	55.905	-134.3568
1.450000	55.225	-139.7550
1.500000	54.537	-146.9650
1.550000	53.812	-155.5930
1.600000	53.067	-165.4029
1.650000	52.323	-176.1813
1.700000	51.601	172.2851
1.750000	50.922	160.2097
1.800000	50.308	147.8058
1.850000	49.772	135.1367
1.900000	49.265	121.0221
1.950000	48.788	105.6959
2.000000	48.356	89.8246
2.060000	47.923	70.9978
2.120000	47.608	53.4969
2.180000	47.443	38.4736
2.240000	47.490	26.5103
2.300000	47.809	16.5127
2.360000	48.292	8.1996
2.430000	48.909	0.3535
2.500000	49.409	-5.8109
2.580000	49.610	-11.1893
2.650000	49.514	-14.0690
2.720000	49.259	-15.1828
2.800000	48.803	-14.6414
2.900000	48.031	-11.8368
3.000000	46.879	-6.7441
3.070000	45.681	-1.2980
3.150000	44.282	6.1396
3.250000	43.085	16.0945
3.350000	43.190	26.0481
3.450000	44.509	37.6843
3.550000	46.355	48.9524
3.650000	48.031	57.2510
3.750000	49.276	61.1023
3.870000	50.659	61.7289
4.000000	51.879	59.6092
4.120000	52.643	55.9427
4.250000	53.138	49.3557
4.370000	53.339	42.9896
4.500000	53.318	37.1342
4.620000	53.057	31.9051
4.750000	52.504	26.7394
4.870000	51.746	21.9231
5.000000	50.654	17.0588
5.150000	49.019	15.5004
5.300000	46.706	19.4428
5.450000	44.357	27.2853
5.600000	42.676	39.2700
5.800000	41.228	59.8210
6.000000	41.720	73.3152
6.150000	43.000	79.2264
6.300000	43.709	79.2028
6.500000	44.024	70.3576
6.700000	43.823	54.8484
6.900000	43.207	33.0923
7.100000	43.093	7.5214
7.300000	43.448	-20.4784
7.500000	44.631	-46.6591
7.750000	46.418	-74.9557
8.000000	47.868	-95.3389
8.250000	48.732	-109.7484
8.500000	49.092	-119.1686
8.750000	49.022	-124.4563
9.000000	48.782	-125.5518
9.250000	48.647	-123.8407
9.500000	48.788	-120.5840
9.750000	49.221	-118.8542
10.000000	49.622	-120.0649
10.300000	49.770	-126.8986
10.600000	49.235	-141.0844
10.900000	47.878	-166.2983
11.200000	46.622	156.4750
11.500000	47.120	113.1730
11.800000	49.481	72.3192
12.200000	52.852	34.0562
12.500000	54.626	16.9798
12.800000	55.835	5.4078
13.200000	56.816	-6.6791
13.600000	57.245	-16.8523
14.000000	57.184	-26.1312
14.500000	56.314	-36.1147
15.000000	54.405	-39.1367
15.500000	52.034	-29.3017
16.000000	51.425	-14.2117
16.500000	52.440	-10.4782
17.000000	52.732	-21.9180
17.500000	51.581	-43.1992
18.000000	49.084	-73.9661
18.500000	46.115	-116.2457
19.000000	45.204	-162.9309
19.500000	46.024	158.9673
20.000000	46.115	139.8113
20.600000	46.890	151.6591
21.200001	51.465	178.1917
21.799999	55.160	176.7781
22.400000	56.588	150.2190
23.000000	55.859	111.1677
23.600000	53.223	51.3328
24.299999	50.923	-41.3854
25.000000	53.125	-111.5898
25.799999	55.016	-145.0269
26.500000	55.641	-153.9176
27.200001	56.927	-157.4764
28.000000	58.836	-175.0098
29.000000	58.982	126.8146
30.000000	55.757	25.5785
30.700001	51.914	-77.0944
31.500000	48.700	151.1942
32.500000	48.153	-3.0455
33.500000	49.366	-155.8474
34.500000	50.316	94.4626
35.500000	49.044	66.9504
36.500000	49.127	70.5730
37.500000	48.552	-5.2783
38.700001	49.038	-145.9099
40.000000	51.640	145.8965
41.200001	54.232	136.6382
42.500000	56.314	138.8972
43.700001	59.263	147.0049
45.000000	61.087	139.7158
46.200001	60.634	131.9900
47.500000	60.300	135.4478
48.700001	61.455	135.6501
50.000000	62.797	130.9194
51.500000	64.389	126.5420
53.000000	65.886	122.5735
54.500000	66.585	116.1628
56.000000	67.006	112.2947
58.000000	67.075	98.1548
60.000000	66.440	92.7095
61.500000	66.925	92.8494
63.000000	68.495	93.1504
65.000000	69.935	82.8989
67.000000	70.125	76.1074
69.000000	70.593	76.5925
71.000000	71.395	78.0220
73.000000	72.619	77.8743
75.000000	74.312	74.3081
77.500000	76.269	64.2961
80.000000	77.777	51.9827
82.500000	78.096	32.5186
85.000000	75.923	22.8367
87.500000	74.094	35.0930
90.000000	75.662	46.1721
92.500000	78.008	48.0205
95.000000	79.824	44.0322
97.500000	81.062	37.0852
100.000000	81.995	26.8953
103.000000	82.295	13.8079
106.000000	81.881	8.4055
109.000000	81.644	13.7290
112.000000	83.478	18.9377
115.000000	85.743	10.0657
