* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:14:27 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 110 grams of wool damping 10/21/2023
* Measurement: SP1.110.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
160.000000	81.051	-47.8391
165.000000	81.638	-50.9426
170.000000	81.924	-56.8594
175.000000	81.705	-61.7202
180.000000	81.430	-64.1143
185.000000	81.074	-60.3677
190.000000	81.548	-55.2903
195.000000	82.595	-57.6333
200.000000	82.568	-63.5229
206.000000	81.766	-59.9177
212.000000	82.581	-52.8618
218.000000	84.045	-51.9055
224.000000	85.259	-55.7776
230.000000	85.737	-60.5552
236.000000	86.641	-58.6738
243.000000	89.182	-62.2607
250.000000	90.445	-81.2578
258.000000	89.730	-102.7842
265.000000	88.176	-112.3765
272.000000	86.867	-118.4326
280.000000	85.039	-119.4385
290.000000	83.793	-110.2925
300.000000	83.465	-106.7444
307.000000	83.585	-104.2795
315.000000	83.932	-100.1243
325.000000	85.237	-99.4500
335.000000	85.340	-104.1792
345.000000	85.444	-106.2197
355.000000	85.759	-106.7932
365.000000	86.338	-107.5732
375.000000	86.960	-111.1782
387.000000	87.518	-118.5354
400.000000	87.011	-126.9844
412.000000	86.490	-129.1926
425.000000	86.737	-129.7524
437.000000	86.390	-136.1345
450.000000	84.832	-137.5635
462.000000	83.691	-126.6992
475.000000	84.513	-115.8005
487.000000	86.163	-112.2656
500.000000	87.915	-114.3579
515.000000	89.342	-121.2019
530.000000	90.158	-130.2810
545.000000	90.607	-143.9075
560.000000	89.754	-158.3418
580.000000	87.058	-163.9907
600.000000	85.314	-155.9094
615.000000	85.628	-149.3887
630.000000	86.512	-149.9177
650.000000	86.500	-155.4785
670.000000	85.373	-155.9563
690.000000	84.355	-152.4438
710.000000	83.472	-145.4197
730.000000	84.216	-129.2659
750.000000	86.816	-119.7751
775.000000	89.792	-125.2490
800.000000	90.538	-143.3120
825.000000	89.129	-153.2971
850.000000	88.277	-141.9441
875.000000	89.670	-139.3354
900.000000	91.116	-145.0645
925.000000	91.774	-155.1917
950.000000	91.323	-165.9663
975.000000	90.234	-168.7288
1000.000000	90.160	-171.3198
1030.000000	89.870	-177.2954
1060.000000	88.543	178.8228
1090.000000	87.553	-178.0449
1120.000000	86.968	-173.5349
1150.000000	86.853	-167.1777
1180.000000	87.017	-161.5320
1220.000000	88.324	-157.4077
1250.000000	88.944	-161.3516
1280.000000	89.147	-164.8406
1320.000000	89.519	-166.8779
1360.000000	89.944	-170.3711
1400.000000	90.503	-176.4954
1450.000000	89.965	176.5195
1500.000000	90.092	170.4905
1550.000000	89.126	160.4946
1600.000000	87.966	159.7583
1650.000000	86.918	156.5659
1700.000000	85.848	157.7236
1750.000000	85.688	155.5498
1800.000000	85.073	151.7676
1850.000000	84.245	148.3208
1900.000000	83.088	144.7151
1950.000000	81.695	144.8027
2000.000000	80.719	145.3264
2060.000000	79.338	147.8530
2120.000000	78.100	149.4592
2180.000000	76.811	154.4319
2240.000000	76.243	159.9944
2300.000000	75.754	159.9214
2360.000000	74.453	159.2361
2430.000000	72.477	165.6045
2500.000000	71.133	176.5806
2580.000000	70.997	-167.9170
2650.000000	71.113	-159.9480
2720.000000	71.460	-155.8970
2800.000000	71.122	-156.1870
2900.000000	70.139	-154.4302
3000.000000	68.643	-145.5530
3070.000000	68.000	-133.1890
3150.000000	67.822	-118.9934
3250.000000	68.518	-95.6040
3350.000000	72.234	-71.8745
3450.000000	76.883	-62.4685
3550.000000	81.319	-67.2246
3650.000000	84.839	-84.7512
3750.000000	86.855	-111.5696
3870.000000	87.726	-148.2725
4000.000000	85.936	172.6616
4120.000000	82.439	152.6465
4250.000000	78.553	143.2815
4370.000000	75.367	138.8652
4500.000000	72.163	138.2998
4620.000000	69.442	143.7666
4750.000000	67.227	154.5364
4870.000000	66.550	162.0972
5000.000000	66.686	160.9170
5150.000000	65.689	149.9609
5300.000000	63.346	138.5073
5450.000000	62.221	0.4382
5600.000000	60.960	24.5015
5800.000000	59.394	-30.1221
6000.000000	59.781	-136.6880
6150.000000	60.393	-7.8525
6300.000000	60.961	21.2812
6500.000000	60.166	13.4727
6700.000000	58.165	105.5537
6900.000000	56.039	88.2129
7100.000000	55.202	77.4434
7300.000000	54.715	63.2891
7500.000000	54.765	96.1484
7750.000000	55.048	-143.2656
8000.000000	55.399	-76.4766
8250.000000	55.609	157.3672
8500.000000	55.227	3.5234
8750.000000	55.033	21.8125
9000.000000	55.465	-1.0859
9250.000000	55.398	-145.5781
9500.000000	55.685	-139.4375
9750.000000	56.786	-6.4688
10000.000000	58.340	-177.8750
10300.000000	59.376	163.8438
10600.000000	58.932	26.1719
10900.000000	57.600	-110.0000
11200.000000	56.982	-35.7344
11500.000000	57.218	104.8281
11800.000000	57.402	-25.3906
12200.000000	57.850	-136.7031
12500.000000	58.040	-78.7188
12800.000000	57.936	-76.2812
13200.000000	57.487	110.6875
13600.000000	57.536	-164.0312
14000.000000	57.968	46.3438
14500.000000	58.272	-154.0312
15000.000000	58.332	-99.2812
15500.000000	58.563	-101.3125
16000.000000	58.938	-64.3750
16500.000000	59.324	-153.5938
17000.000000	59.943	109.7500
17500.000000	60.138	7.9375
18000.000000	60.207	1.6250
18500.000000	60.369	-106.0000
19000.000000	60.351	-28.5000
19500.000000	60.410	121.8125
20000.000000	61.236	-168.8750
20600.000000	61.170	-36.6250
21200.000000	59.451	61.9375
21800.000000	58.007	150.1875
22400.000000	56.769	174.8125
23000.000000	55.843	-121.1250
23600.000000	56.552	-43.8125

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:14:36 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 110 grams of wool damping 10/21/2023
* Measurement: SP1.110.W. 2
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	60.315	-124.8084
1.030000	59.910	-129.8859
1.060000	59.502	-133.9497
1.090000	59.095	-136.7486
1.120000	58.686	-138.3611
1.150000	58.264	-139.5468
1.180000	57.831	-140.3001
1.220000	57.239	-140.5338
1.250000	56.785	-140.0575
1.280000	56.326	-138.9595
1.320000	55.707	-136.4304
1.360000	55.084	-132.5608
1.400000	54.462	-127.2161
1.450000	53.691	-118.2558
1.500000	52.904	-105.6024
1.550000	52.040	-87.4612
1.600000	51.140	-65.6320
1.650000	50.250	-42.1109
1.700000	49.417	-18.8940
1.750000	48.687	2.0227
1.800000	48.107	18.6430
1.850000	47.721	29.2406
1.900000	47.511	35.4014
1.950000	47.445	38.2749
2.000000	47.492	38.4525
2.060000	47.658	35.9398
2.120000	47.895	31.4184
2.180000	48.153	25.9103
2.240000	48.447	19.3460
2.300000	48.892	9.7534
2.360000	49.421	-1.9444
2.430000	50.040	-16.7816
2.500000	50.542	-31.2328
2.580000	50.812	-45.0820
2.650000	50.697	-54.8345
2.720000	50.368	-63.5126
2.800000	49.925	-73.1331
2.900000	49.596	-86.4478
3.000000	49.791	-103.0759
3.070000	50.123	-116.4030
3.150000	50.644	-132.2127
3.250000	51.445	-151.1389
3.350000	52.383	-167.5270
3.450000	53.581	177.5020
3.550000	54.859	163.9432
3.650000	55.998	152.0900
3.750000	56.902	142.4891
3.870000	57.827	133.6016
4.000000	58.650	124.9783
4.120000	59.256	116.4971
4.250000	59.737	107.6067
4.370000	60.027	99.7964
4.500000	60.174	91.8507
4.620000	60.156	84.9509
4.750000	59.977	77.7716
4.870000	59.662	71.3843
5.000000	59.161	64.7509
5.150000	58.396	57.2294
5.300000	57.436	49.8965
5.450000	56.273	42.5669
5.600000	54.924	34.1778
5.800000	52.797	23.0320
6.000000	50.075	19.6700
6.150000	47.641	22.4180
6.300000	44.559	33.7920
6.500000	39.375	61.9648
6.700000	38.039	89.9544
6.900000	40.241	116.0299
7.100000	42.046	126.5054
7.300000	43.608	125.0681
7.500000	44.165	116.5162
7.750000	43.954	100.3464
8.000000	42.960	83.4450
8.250000	41.174	67.5016
8.500000	38.481	60.3461
8.750000	34.807	68.3821
9.000000	30.312	91.8845
9.250000	26.815	110.9404
9.500000	25.569	112.1045
9.750000	28.013	79.7969
10.000000	32.952	30.4418
10.300000	40.250	-34.6385
10.600000	45.103	-80.8787
10.900000	48.581	-108.1382
11.200000	51.019	-128.0858
11.500000	52.593	-145.9888
11.800000	53.391	-163.6527
12.200000	53.286	173.3055
12.500000	52.276	158.2758
12.800000	50.377	152.7032
13.200000	46.466	177.9178
13.600000	43.669	-134.8033
14.000000	45.521	-104.6759
14.500000	47.712	-99.2993
15.000000	48.869	-95.6093
15.500000	50.043	-91.7028
16.000000	50.393	-100.3930
16.500000	49.039	-132.2996
17.000000	47.053	166.9382
17.500000	48.406	99.8780
18.000000	51.223	57.4100
18.500000	53.015	38.4652
19.000000	53.731	25.3901
19.500000	53.361	3.7738
20.000000	52.017	-37.5195
20.600000	51.265	-111.1935
21.200001	52.325	-177.4187
21.799999	52.687	163.2327
22.400000	55.259	-172.4023
23.000000	59.313	-153.1393
23.600000	61.415	-164.1570
24.299999	61.163	173.2614
25.000000	58.719	165.0536
25.799999	55.698	158.5354
26.500000	53.788	122.0547
27.200001	51.091	58.1814
28.000000	48.153	10.2023
29.000000	50.199	15.1056
30.000000	51.554	-29.0416
30.700001	49.914	-99.6505
31.500000	47.716	177.7948
32.500000	47.350	132.0225
33.500000	47.728	109.3383
34.500000	46.609	33.0505
35.500000	47.329	-72.0017
36.500000	49.254	-136.1166
37.500000	50.399	-169.8030
38.700001	51.840	163.2792
40.000000	53.755	147.3342
41.200001	54.291	144.1539
42.500000	55.535	156.4836
43.700001	56.850	156.3479
45.000000	56.744	149.6399
46.200001	57.660	146.0396
47.500000	59.810	137.5521
48.700001	61.363	129.1771
50.000000	62.594	126.3445
51.500000	63.620	127.0918
53.000000	64.289	123.5698
54.500000	63.941	96.5748
56.000000	63.224	13.5085
58.000000	66.753	-162.5461
60.000000	68.422	110.4771
61.500000	68.669	95.3037
63.000000	69.316	91.1895
65.000000	69.827	84.8169
67.000000	70.145	81.9097
69.000000	70.738	79.1023
71.000000	71.459	79.2737
73.000000	72.858	78.3606
75.000000	74.454	73.6416
77.500000	76.285	62.0378
80.000000	77.081	45.0457
82.500000	76.475	28.4280
85.000000	74.395	24.3967
87.500000	73.382	37.9377
90.000000	75.410	46.0098
92.500000	77.640	44.2498
95.000000	79.343	38.6694
97.500000	80.368	29.5037
100.000000	80.745	17.3003
103.000000	80.139	5.9082
106.000000	79.507	9.4175
109.000000	81.172	18.2549
112.000000	83.298	15.9202
115.000000	84.754	4.3450
118.000000	85.681	-10.2927
122.000000	86.031	-30.2271
125.000000	85.136	-45.6240
128.000000	83.353	-54.7527
132.000000	81.403	-53.9556
136.000000	80.522	-49.1345
140.000000	81.265	-42.8884
145.000000	82.144	-51.1582
150.000000	80.683	-57.0757
155.000000	80.289	-51.7280
160.000000	81.107	-49.7185
165.000000	81.751	-51.6467
170.000000	82.064	-57.1016
175.000000	81.710	-61.1062
180.000000	81.274	-62.7104
185.000000	80.869	-60.1599
190.000000	81.541	-55.7625
195.000000	82.700	-57.2524
200.000000	82.577	-62.8811
206.000000	81.784	-59.8157
212.000000	82.548	-52.9463
218.000000	84.038	-51.9871
224.000000	85.242	-55.7241
230.000000	85.737	-60.0347
236.000000	86.757	-58.2188
243.000000	89.300	-62.1643
250.000000	90.475	-81.1108
258.000000	89.800	-102.6050
265.000000	88.278	-112.9297
272.000000	86.872	-119.5146
280.000000	84.950	-120.6138
290.000000	83.716	-111.5854
300.000000	83.595	-107.1365
307.000000	83.606	-104.7065
315.000000	83.890	-99.7727
325.000000	85.236	-97.9414
335.000000	85.238	-102.1387
345.000000	85.435	-104.0237
355.000000	85.754	-105.4043
365.000000	86.324	-107.0383
375.000000	86.886	-110.9983
387.000000	87.562	-117.1235
400.000000	87.043	-125.5337
412.000000	86.369	-127.0752
425.000000	86.505	-128.6025
437.000000	86.296	-135.7551
450.000000	84.847	-137.1499
462.000000	83.682	-126.2583
475.000000	84.535	-115.9663
487.000000	86.224	-111.8164
500.000000	87.858	-112.4875
515.000000	89.191	-119.8022
530.000000	90.195	-129.4954
545.000000	90.701	-143.4675
560.000000	89.824	-158.3091
580.000000	87.216	-163.5127
600.000000	85.642	-154.6641
615.000000	85.805	-147.7556
630.000000	86.498	-147.1304
650.000000	86.430	-153.4534
670.000000	85.335	-155.4878
690.000000	84.465	-151.8408
710.000000	83.627	-142.8076
730.000000	84.220	-126.2935
750.000000	86.777	-116.5320
775.000000	89.599	-122.2300
800.000000	90.182	-139.4863
825.000000	88.862	-149.8184
850.000000	88.367	-138.0916
875.000000	89.814	-134.6980
900.000000	91.131	-139.7222
925.000000	91.854	-149.1145
950.000000	91.660	-159.8518
975.000000	90.663	-162.9458
1000.000000	90.425	-165.8813
1030.000000	89.952	-172.8274
1060.000000	88.345	-173.6968
1090.000000	87.143	-169.7280
1120.000000	86.742	-167.7061
1150.000000	86.743	-161.3594
1180.000000	87.106	-154.4021
1220.000000	88.495	-149.4395
1250.000000	89.079	-152.6819
1280.000000	89.226	-155.5347
1320.000000	89.421	-157.6504
1360.000000	89.716	-160.3008
1400.000000	90.462	-165.9158
1450.000000	90.050	-172.4512
1500.000000	90.169	-178.0413
1550.000000	89.141	172.8970
1600.000000	87.977	173.1479
1650.000000	86.948	169.2048
1700.000000	85.884	171.1245
1750.000000	85.720	169.8477
1800.000000	85.082	166.5828
1850.000000	84.291	163.2659
1900.000000	83.200	159.8965
1950.000000	81.895	160.0747
2000.000000	80.780	159.9309
2060.000000	79.183	161.5620
2120.000000	78.086	162.7380
2180.000000	76.852	167.6438
2240.000000	76.169	172.9172
2300.000000	75.529	173.4019
2360.000000	74.315	171.3137
2430.000000	72.451	176.3372
2500.000000	71.070	-173.0249
2580.000000	70.800	-158.3210
2650.000000	70.894	-152.1509
2720.000000	71.236	-149.3237
2800.000000	70.992	-149.8926
2900.000000	70.035	-147.2236
3000.000000	68.661	-138.8638
3070.000000	67.983	-127.7441
3150.000000	67.667	-114.4971
3250.000000	68.303	-91.0557
3350.000000	72.156	-69.2271
3450.000000	76.902	-61.5137
3550.000000	81.368	-67.4719
3650.000000	84.821	-86.2373
3750.000000	86.823	-114.5051
3870.000000	87.501	-153.6768
4000.000000	85.808	165.0603
4120.000000	82.373	144.4539
4250.000000	78.439	133.5422
4370.000000	75.340	127.8818
4500.000000	72.155	125.6611
4620.000000	69.447	128.1763
4750.000000	67.179	135.6819
4870.000000	66.478	141.6995
5000.000000	66.704	138.1794
5150.000000	65.888	122.6528
5300.000000	63.531	92.2231
5450.000000	62.323	-65.6379
5600.000000	61.086	-53.6116
5800.000000	59.534	15.6621
6000.000000	59.717	96.2314
6150.000000	60.558	-26.0630
6300.000000	61.356	-93.0166
6500.000000	60.161	-93.6899
6700.000000	57.639	118.6250
6900.000000	55.955	-62.1045
7100.000000	55.030	3.8633
7300.000000	54.541	-124.4062
7500.000000	54.575	-7.1406
7750.000000	54.729	152.5742
8000.000000	55.027	60.6836
8250.000000	55.757	24.5156
8500.000000	55.492	-33.1406
8750.000000	55.167	-112.4453
9000.000000	55.426	49.0703
9250.000000	55.517	14.0469
9500.000000	55.850	159.7188
9750.000000	56.800	61.9375
10000.000000	58.199	-85.5312
10300.000000	58.839	-133.9375
10600.000000	58.423	-86.6875
10900.000000	57.364	-113.7188
11200.000000	56.976	-163.4219
11500.000000	57.165	-16.6719
11800.000000	57.266	138.6719
12200.000000	57.783	-73.6875
12500.000000	57.900	-134.8125
12800.000000	57.735	154.1250
13200.000000	57.797	121.6875
13600.000000	58.032	-55.8750
14000.000000	58.213	92.4375
14500.000000	58.373	48.1875
15000.000000	58.307	-12.0625
15500.000000	58.370	-3.3438
16000.000000	58.702	50.8750
16500.000000	59.403	-36.8750
17000.000000	60.117	-149.6250
17500.000000	60.274	-107.6562
18000.000000	60.251	106.3125
18500.000000	60.251	-142.6250
19000.000000	60.249	29.2500
19500.000000	60.650	-127.6875
20000.000000	61.466	6.3750
20600.000000	60.917	-135.7500
21200.000000	59.136	119.1875
21800.000000	57.894	-157.0000
22400.000000	56.743	-21.1875
23000.000000	55.805	-139.0000
23600.000000	56.172	171.8750

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:14:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 110 grams of wool damping 10/21/2023
* Measurement: SP1.110.W. 3
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.383	-95.6375
1.030000	61.036	-96.9468
1.060000	60.688	-98.3524
1.090000	60.340	-99.8737
1.120000	59.992	-101.6026
1.150000	59.636	-103.7031
1.180000	59.272	-106.0920
1.220000	58.775	-109.5596
1.250000	58.395	-112.2470
1.280000	58.010	-114.9016
1.320000	57.490	-118.2235
1.360000	56.963	-121.0873
1.400000	56.433	-123.2644
1.450000	55.767	-124.6722
1.500000	55.086	-124.5895
1.550000	54.364	-123.8117
1.600000	53.618	-122.2373
1.650000	52.869	-119.7004
1.700000	52.140	-116.0350
1.750000	51.452	-111.0750
1.800000	50.825	-104.6546
1.850000	50.274	-96.4543
1.900000	49.731	-85.1412
1.950000	49.201	-71.3281
2.000000	48.713	-56.1215
2.060000	48.226	-37.5921
2.120000	47.894	-20.5617
2.180000	47.768	-6.9422
2.240000	47.923	2.2448
2.300000	48.399	8.7235
2.360000	49.081	13.0698
2.430000	49.977	16.0634
2.500000	50.799	17.5207
2.580000	51.412	18.1562
2.650000	51.715	16.4687
2.720000	51.901	12.7603
2.800000	52.001	7.5747
2.900000	52.009	2.2745
3.000000	51.899	0.5019
3.070000	51.711	0.4817
3.150000	51.433	1.1476
3.250000	51.072	2.3262
3.350000	50.781	3.2851
3.450000	50.522	4.5905
3.550000	50.258	5.9902
3.650000	49.960	7.0689
3.750000	49.646	8.2805
3.870000	49.256	9.9765
4.000000	48.664	8.8261
4.120000	47.894	0.8064
4.250000	46.874	-13.9659
4.370000	45.618	-23.3876
4.500000	43.442	-23.3416
4.620000	40.881	-17.2141
4.750000	39.087	-1.0968
4.870000	39.323	28.4983
5.000000	40.839	71.7424
5.150000	42.723	111.3533
5.300000	44.626	134.9017
5.450000	46.374	146.5074
5.600000	47.292	142.0365
5.800000	47.623	116.3367
6.000000	47.283	91.9492
6.150000	46.713	72.6882
6.300000	46.553	51.7647
6.500000	46.827	21.2437
6.700000	48.187	-9.0820
6.900000	50.504	-38.5177
7.100000	52.472	-60.8851
7.300000	54.168	-77.8851
7.500000	55.398	-92.0128
7.750000	56.406	-106.8779
8.000000	56.876	-120.4438
8.250000	56.880	-132.4227
8.500000	56.456	-142.6347
8.750000	55.637	-150.9029
9.000000	54.482	-156.6058
9.250000	53.079	-159.5894
9.500000	51.510	-159.8356
9.750000	49.962	-157.9657
10.000000	48.552	-155.1070
10.300000	47.124	-151.4428
10.600000	45.989	-148.7031
10.900000	45.200	-147.7178
11.200000	44.977	-150.1167
11.500000	45.401	-157.4931
11.800000	46.398	-170.4332
12.200000	48.227	165.3799
12.500000	49.662	145.0096
12.800000	50.949	124.8707
13.200000	52.255	99.7991
13.600000	53.043	76.7072
14.000000	53.350	54.8875
14.500000	53.178	27.4802
15.000000	52.513	-3.7162
15.500000	51.444	-42.6415
16.000000	50.071	-91.3206
16.500000	48.479	-150.4348
17.000000	46.963	138.7800
17.500000	46.880	59.1452
18.000000	48.609	-18.7960
18.500000	50.445	-88.6317
19.000000	51.695	-153.9561
19.500000	52.702	140.7190
20.000000	53.674	76.2781
20.600000	54.370	2.8085
21.200001	54.112	-69.7106
21.799999	53.255	-147.4518
22.400000	52.730	131.7798
23.000000	52.436	53.9250
23.600000	51.456	-24.7179
24.299999	50.242	-126.0558
25.000000	51.020	133.6332
25.799999	51.936	36.7197
26.500000	51.349	-42.0200
27.200001	50.052	-120.9409
28.000000	48.123	152.7068
29.000000	44.864	43.5916
30.000000	47.060	-51.7551
30.700001	50.326	-91.2356
31.500000	52.684	-119.8923
32.500000	53.820	-143.8618
33.500000	54.543	-160.5850
34.500000	54.817	178.3367
35.500000	53.800	158.6353
36.500000	52.651	146.3479
37.500000	51.686	143.1094
38.700001	53.153	165.7148
40.000000	56.503	169.6824
41.200001	56.843	155.6118
42.500000	55.687	151.1707
43.700001	55.075	156.3218
45.000000	56.801	159.4106
46.200001	57.958	146.5005
47.500000	58.730	137.7080
48.700001	60.134	135.3896
50.000000	61.874	134.8994
51.500000	63.103	131.5022
53.000000	63.611	126.9553
54.500000	63.571	120.4033
56.000000	64.122	109.5908
58.000000	63.650	92.4700
60.000000	65.792	105.2646
61.500000	68.657	106.0833
63.000000	70.478	96.3916
65.000000	70.850	82.0869
67.000000	70.674	78.4722
69.000000	70.473	77.4917
71.000000	70.791	80.5518
73.000000	72.594	80.3535
75.000000	74.846	72.0269
77.500000	76.906	57.9849
80.000000	77.501	44.5098
82.500000	76.853	28.5300
85.000000	74.317	22.1646
87.500000	73.110	35.5903
90.000000	75.364	45.3320
92.500000	77.729	44.2029
95.000000	79.426	37.4165
97.500000	80.446	28.0383
100.000000	80.951	16.2996
103.000000	80.306	5.8706
106.000000	79.622	10.9536
109.000000	81.087	19.0967
